ActivityID,DealID,RepID,ActivityDateKey,ActivityType,DurationMinutes,ProductCategory
9765,11026,128,20240812,Email,6,BI Reporting
9766,11026,128,20240812,Email,15,BI Reporting
9767,11026,128,20240813,Call,28,BI Reporting
9768,11026,128,20240819,Demo,69,BI Reporting
9769,11026,128,20240820,Email,14,BI Reporting
9770,11026,128,20240821,Call,23,BI Reporting
9771,11026,128,20240822,Call,39,BI Reporting
9772,11026,128,20240902,Call,18,BI Reporting
9773,11026,128,20240903,Call,19,BI Reporting
9774,11026,128,20240904,Meeting,70,BI Reporting
9775,11026,128,20240905,Email,10,BI Reporting
9776,11026,128,20240906,Workshop,182,BI Reporting
9777,11027,101,20240709,Meeting,33,Security
9778,11027,101,20240709,Email,13,Security
9779,11027,101,20240719,Call,37,Security
9780,11027,101,20240722,Email,14,Security
9781,11028,125,20240820,Email,7,Analytics
9782,11028,125,20240821,Call,38,Analytics
9783,11028,125,20240822,Meeting,36,Analytics
9784,11028,125,20240823,Email,8,Analytics
9785,11029,141,20240701,Email,12,Analytics
9786,11029,141,20240712,Call,43,Analytics
9787,11029,141,20240805,Call,30,Analytics
9788,11030,128,20240808,Email,9,Security
9789,11030,128,20240813,Email,11,Security
9790,11030,128,20240814,Meeting,51,Security
9791,11030,128,20240816,Meeting,58,Security
9792,11030,128,20240821,Email,5,Security
9793,11030,128,20240822,Meeting,60,Security
9794,11030,128,20240823,Meeting,57,Security
9795,11030,128,20240826,Meeting,39,Security
9796,11030,128,20240827,Call,17,Security
9797,11030,128,20240828,Demo,116,Security
9798,11030,128,20240829,Email,6,Security
9799,11031,128,20240725,Email,5,Analytics
9800,11031,128,20240726,Email,11,Analytics
9801,11031,128,20240806,Email,15,Analytics
9802,11031,128,20240807,Email,6,Analytics
9803,11032,133,20240722,Email,5,CRM
9804,11032,133,20240820,Meeting,31,CRM
9805,11033,131,20240704,Email,11,HR Tech
9806,11033,131,20240712,Email,10,HR Tech
9807,11033,131,20240718,Meeting,80,HR Tech
9808,11034,106,20240813,Email,8,Security
9809,11034,106,20240814,Call,40,Security
9810,11034,106,20240925,Call,45,Security
9811,11034,106,20240926,Meeting,41,Security
9812,11035,133,20240704,Meeting,83,Security
9813,11035,133,20240704,Email,6,Security
9814,11035,133,20240704,Email,6,Security
9815,11035,133,20240705,Email,7,Security
9816,11035,133,20240705,Email,6,Security
9817,11035,133,20240705,Call,36,Security
9818,11035,114,20240708,Demo,97,Security
9819,11035,133,20240709,Demo,100,Security
9820,11035,133,20240709,Call,15,Security
9821,11035,133,20240710,Email,11,Security
9822,11035,133,20240710,Email,6,Security
9823,11035,133,20240710,Email,5,Security
9824,11035,133,20240710,Email,7,Security
9825,11035,133,20240710,Call,38,Security
9826,11035,133,20240711,Workshop,236,Security
9827,11035,133,20240711,Email,11,Security
9828,11035,143,20240711,Workshop,230,Security
9829,11036,109,20240801,Call,21,HR Tech
9830,11036,109,20240909,Email,9,HR Tech
9831,11036,109,20240911,Call,32,HR Tech
9832,11036,109,20240913,Email,8,HR Tech
9833,11037,138,20240807,Email,6,Security
9834,11037,138,20240808,Email,12,Security
9835,11037,138,20240814,Email,12,Security
9836,11037,138,20240821,Meeting,36,Security
9837,11038,141,20240826,Call,34,Security
9838,11038,141,20240827,Email,7,Security
9839,11038,141,20240828,Email,11,Security
9840,11038,141,20240829,Email,7,Security
9841,11038,141,20240830,Email,5,Security
9842,11038,141,20240902,Call,41,Security
9843,11038,141,20240903,Call,24,Security
9844,11038,141,20240916,Email,13,Security
9845,11038,141,20240917,Call,19,Security
9846,11038,141,20240918,Call,23,Security
9847,11038,141,20240919,Email,5,Security
9848,11038,141,20240920,Call,18,Security
9849,11038,141,20240923,Call,40,Security
9850,11038,141,20240924,Email,10,Security
9851,11038,141,20241004,Call,19,Security
9852,11038,141,20241007,Meeting,34,Security
9853,11038,141,20241008,Call,29,Security
9854,11038,141,20241009,Email,8,Security
9855,11038,141,20241010,Email,13,Security
9856,11038,141,20241011,Email,6,Security
9857,11039,128,20240830,Email,14,BI Reporting
9858,11039,128,20240902,Email,5,BI Reporting
9859,11039,128,20240902,Call,21,BI Reporting
9860,11039,128,20240903,Email,6,BI Reporting
9861,11039,128,20240903,Call,39,BI Reporting
9862,11039,128,20240904,Email,11,BI Reporting
9863,11039,128,20240904,Email,14,BI Reporting
9864,11039,128,20240905,Call,29,BI Reporting
9865,11039,128,20240905,Workshop,227,BI Reporting
9866,11039,128,20240906,Demo,120,BI Reporting
9867,11039,128,20240906,Call,32,BI Reporting
9868,11039,128,20240909,Demo,92,BI Reporting
9869,11039,128,20240909,Meeting,53,BI Reporting
9870,11039,128,20240910,Call,35,BI Reporting
9871,11039,128,20240910,Call,42,BI Reporting
9872,11039,128,20240911,Demo,62,BI Reporting
9873,11040,105,20240816,Email,6,CRM
9874,11040,105,20240819,Email,10,CRM
9875,11040,105,20240820,Demo,106,CRM
9876,11040,105,20240821,Meeting,48,CRM
9877,11040,105,20240822,Email,7,CRM
9878,11040,105,20240822,Call,43,CRM
9879,11040,105,20240823,Email,15,CRM
9880,11040,105,20240823,Call,19,CRM
9881,11040,105,20240826,Workshop,200,CRM
9882,11040,105,20240826,Meeting,61,CRM
9883,11040,152,20240827,Demo,114,CRM
9884,11040,105,20240828,Call,43,CRM
9885,11040,105,20240828,Call,35,CRM
9886,11040,105,20240829,Meeting,81,CRM
9887,11040,105,20240830,Demo,62,CRM
9888,11040,105,20240902,Call,43,CRM
9889,11041,155,20240717,Meeting,68,CRM
9890,11041,155,20240722,Meeting,33,CRM
9891,11041,155,20240725,Call,32,CRM
9892,11042,155,20240808,Demo,111,CRM
9893,11042,155,20240812,Email,8,CRM
9894,11042,155,20240816,Call,27,CRM
9895,11042,155,20240819,Call,20,CRM
9896,11042,155,20240819,Call,16,CRM
9897,11042,155,20240821,Demo,109,CRM
9898,11042,155,20240822,Call,43,CRM
9899,11042,155,20240826,Workshop,155,CRM
9900,11042,155,20240827,Meeting,59,CRM
9901,11042,155,20240830,Workshop,174,CRM
9902,11042,155,20240902,Email,12,CRM
9903,11042,155,20240903,Meeting,46,CRM
9904,11043,115,20240709,Call,19,BI Reporting
9905,11043,115,20240710,Email,11,BI Reporting
9906,11043,115,20240725,Email,15,BI Reporting
9907,11043,115,20240726,Meeting,52,BI Reporting
9908,11044,142,20240716,Demo,99,CRM
9909,11044,124,20240718,Meeting,82,CRM
9910,11044,124,20240722,Email,7,CRM
9911,11044,124,20240722,Meeting,48,CRM
9912,11044,124,20240722,Email,7,CRM
9913,11044,124,20240723,Call,21,CRM
9914,11044,124,20240723,Call,32,CRM
9915,11044,124,20240726,Call,24,CRM
9916,11044,124,20240726,Email,9,CRM
9917,11044,124,20240730,Meeting,65,CRM
9918,11044,124,20240731,Call,22,CRM
9919,11044,124,20240801,Demo,94,CRM
9920,11044,124,20240801,Call,33,CRM
9921,11045,133,20240712,Email,6,Security
9922,11045,133,20240819,Call,32,Security
9923,11046,105,20240708,Call,23,CRM
9924,11046,105,20240715,Call,21,CRM
9925,11046,105,20240717,Email,15,CRM
9926,11047,109,20240716,Email,10,Analytics
9927,11047,109,20240717,Email,13,Analytics
9928,11047,109,20240722,Call,43,Analytics
9929,11047,109,20240805,Meeting,63,Analytics
9930,11048,155,20240715,Call,19,CRM
9931,11048,155,20240717,Email,9,CRM
9932,11048,155,20240718,Email,5,CRM
9933,11048,155,20240719,Email,15,CRM
9934,11048,155,20240722,Call,26,CRM
9935,11048,155,20240806,Email,15,CRM
9936,11048,155,20240807,Email,8,CRM
9937,11048,155,20240808,Email,13,CRM
9938,11048,155,20240809,Demo,94,CRM
9939,11048,155,20240813,Call,22,CRM
9940,11049,147,20240719,Call,25,CRM
9941,11049,147,20240722,Email,13,CRM
9942,11049,147,20240730,Call,16,CRM
9943,11050,109,20240729,Meeting,34,Security
9944,11050,109,20240731,Call,24,Security
9945,11050,109,20240801,Email,13,Security
9946,11050,109,20240802,Call,32,Security
9947,11051,127,20240718,Email,15,BI Reporting
9948,11051,127,20240719,Email,13,BI Reporting
9949,11051,127,20240719,Email,14,BI Reporting
9950,11051,127,20240719,Meeting,36,BI Reporting
9951,11051,127,20240722,Call,34,BI Reporting
9952,11051,127,20240722,Email,7,BI Reporting
9953,11051,127,20240722,Email,14,BI Reporting
9954,11051,152,20240723,Demo,77,BI Reporting
9955,11052,125,20240716,Call,40,Security
9956,11052,125,20240717,Call,25,Security
9957,11052,152,20240718,Demo,88,Security
9958,11052,125,20240719,Call,21,Security
9959,11052,148,20240722,Demo,63,Security
9960,11052,125,20240723,Meeting,76,Security
9961,11052,125,20240724,Meeting,41,Security
9962,11052,125,20240725,Email,12,Security
9963,11052,125,20240802,Email,11,Security
9964,11052,125,20240805,Call,20,Security
9965,11052,125,20240807,Demo,83,Security
9966,11052,125,20240808,Call,30,Security
9967,11052,125,20240809,Call,31,Security
9968,11052,125,20240812,Email,9,Security
9969,11052,125,20240813,Call,17,Security
9970,11052,125,20240814,Call,33,Security
9971,11053,115,20240730,Email,14,HR Tech
9972,11053,115,20240731,Email,10,HR Tech
9973,11053,115,20240801,Demo,91,HR Tech
9974,11053,115,20240802,Call,20,HR Tech
9975,11053,115,20240805,Call,23,HR Tech
9976,11053,115,20240806,Call,44,HR Tech
9977,11053,115,20240806,Call,28,HR Tech
9978,11053,115,20240807,Call,25,HR Tech
9979,11053,115,20240808,Call,38,HR Tech
9980,11053,115,20240809,Email,13,HR Tech
9981,11053,115,20240812,Meeting,72,HR Tech
9982,11054,122,20240722,Meeting,85,BI Reporting
9983,11054,122,20240723,Email,9,BI Reporting
9984,11054,122,20240724,Meeting,53,BI Reporting
9985,11054,122,20240725,Email,8,BI Reporting
9986,11055,152,20240807,Demo,70,Analytics
9987,11055,110,20240809,Meeting,59,Analytics
9988,11055,110,20240812,Email,9,Analytics
9989,11055,110,20240813,Meeting,84,Analytics
9990,11055,110,20240814,Email,15,Analytics
9991,11055,110,20240827,Email,10,Analytics
9992,11055,110,20240828,Meeting,84,Analytics
9993,11055,110,20240829,Call,22,Analytics
9994,11055,110,20240902,Email,8,Analytics
9995,11055,110,20241016,Email,14,Analytics
9996,11055,110,20241017,Email,11,Analytics
9997,11055,152,20241018,Demo,96,Analytics
9998,11055,110,20241021,Call,33,Analytics
9999,11055,110,20241022,Email,14,Analytics
10000,11056,141,20240724,Meeting,78,CRM
10001,11056,141,20240725,Email,13,CRM
10002,11056,141,20240726,Email,8,CRM
10003,11056,141,20240729,Email,10,CRM
10004,11056,141,20240730,Email,13,CRM
10005,11056,141,20240911,Demo,92,CRM
10006,11056,141,20240912,Meeting,36,CRM
10007,11056,141,20240913,Meeting,31,CRM
10008,11056,141,20240916,Demo,69,CRM
10009,11056,141,20240916,Email,9,CRM
10010,11056,141,20240917,Meeting,71,CRM
10011,11056,141,20240917,Call,25,CRM
10012,11056,141,20240918,Call,15,CRM
10013,11056,143,20240918,Demo,120,CRM
10014,11056,141,20240919,Call,35,CRM
10015,11056,141,20240920,Call,32,CRM
10016,11056,141,20240923,Email,8,CRM
10017,11057,150,20240806,Demo,99,HR Tech
10018,11057,114,20240807,Demo,103,HR Tech
10019,11057,143,20240808,Demo,82,HR Tech
10020,11057,150,20240812,Call,16,HR Tech
10021,11057,150,20240812,Meeting,55,HR Tech
10022,11057,150,20240813,Email,10,HR Tech
10023,11057,150,20240813,Workshop,150,HR Tech
10024,11057,150,20240814,Email,5,HR Tech
10025,11057,150,20240816,Email,7,HR Tech
10026,11057,150,20240816,Call,35,HR Tech
10027,11057,150,20240819,Call,45,HR Tech
10028,11057,150,20240819,Call,42,HR Tech
10029,11057,150,20240820,Email,5,HR Tech
10030,11057,150,20240821,Email,5,HR Tech
10031,11057,150,20240822,Email,11,HR Tech
10032,11057,150,20240823,Email,13,HR Tech
10033,11058,121,20240719,Email,9,Security
10034,11058,121,20240722,Email,12,Security
10035,11058,121,20240729,Email,5,Security
10036,11059,153,20240726,Call,30,CRM
10037,11059,153,20240729,Email,7,CRM
10038,11060,148,20240726,Demo,67,BI Reporting
10039,11060,110,20240729,Call,38,BI Reporting
10040,11060,110,20240731,Meeting,31,BI Reporting
10041,11060,110,20240813,Meeting,66,BI Reporting
10042,11060,152,20240814,Demo,81,BI Reporting
10043,11060,110,20240816,Email,13,BI Reporting
10044,11060,110,20240819,Email,8,BI Reporting
10045,11060,110,20240830,Call,35,BI Reporting
10046,11060,110,20240902,Email,10,BI Reporting
10047,11060,110,20240903,Call,30,BI Reporting
10048,11060,110,20241107,Email,6,BI Reporting
10049,11060,110,20241108,Email,15,BI Reporting
10050,11060,110,20241112,Email,12,BI Reporting
10051,11061,101,20240715,Call,32,Security
10052,11061,101,20240719,Call,20,Security
10053,11061,101,20240722,Call,33,Security
10054,11062,122,20240812,Email,12,CRM
10055,11062,122,20240813,Call,30,CRM
10056,11062,122,20240814,Email,10,CRM
10057,11062,122,20240903,Call,23,CRM
10058,11062,122,20240904,Email,12,CRM
10059,11063,151,20240820,Call,18,CRM
10060,11063,151,20240925,Call,26,CRM
10061,11063,151,20240926,Call,29,CRM
10062,11064,150,20240801,Call,18,BI Reporting
10063,11064,150,20240805,Call,20,BI Reporting
10064,11065,128,20240701,Call,29,CRM
10065,11065,128,20240701,Call,16,CRM
10066,11066,125,20240712,Email,8,BI Reporting
10067,11066,125,20240712,Email,12,BI Reporting
10068,11066,125,20240712,Call,20,BI Reporting
10069,11066,125,20240712,Call,17,BI Reporting
10070,11066,125,20240712,Meeting,88,BI Reporting
10071,11067,106,20240704,Meeting,67,CRM
10072,11067,106,20240705,Call,39,CRM
10073,11067,106,20240708,Email,11,CRM
10074,11067,106,20240710,Call,15,CRM
10075,11067,106,20240711,Call,37,CRM
10076,11068,150,20240710,Meeting,40,Security
10077,11068,150,20240711,Call,18,Security
10078,11068,150,20240719,Email,10,Security
10079,11068,150,20240812,Email,11,Security
10080,11069,113,20240702,Call,31,HR Tech
10081,11069,113,20240703,Call,35,HR Tech
10082,11070,103,20240807,Email,13,CRM
10083,11070,103,20240808,Meeting,44,CRM
10084,11070,103,20240809,Call,26,CRM
10085,11070,142,20240812,Demo,104,CRM
10086,11070,103,20240813,Meeting,89,CRM
10087,11070,103,20240814,Meeting,46,CRM
10088,11070,103,20240816,Call,17,CRM
10089,11070,103,20240819,Email,8,CRM
10090,11070,103,20240821,Call,41,CRM
10091,11070,103,20240822,Email,5,CRM
10092,11070,103,20240823,Meeting,87,CRM
10093,11071,155,20240708,Call,39,Analytics
10094,11071,155,20240711,Email,7,Analytics
10095,11071,155,20240712,Meeting,89,Analytics
10096,11071,155,20240726,Email,7,Analytics
10097,11072,114,20240909,Demo,61,HR Tech
10098,11072,112,20240910,Email,13,HR Tech
10099,11072,112,20240911,Email,9,HR Tech
10100,11072,112,20240912,Call,18,HR Tech
10101,11072,112,20240913,Call,43,HR Tech
10102,11072,112,20240916,Email,5,HR Tech
10103,11072,112,20240917,Call,40,HR Tech
10104,11072,112,20240918,Call,40,HR Tech
10105,11072,112,20241016,Meeting,54,HR Tech
10106,11072,112,20241017,Meeting,78,HR Tech
10107,11072,112,20241018,Meeting,67,HR Tech
10108,11072,112,20241021,Workshop,208,HR Tech
10109,11072,112,20241022,Meeting,61,HR Tech
10110,11072,112,20241023,Email,12,HR Tech
10111,11072,112,20241024,Call,36,HR Tech
10112,11072,112,20241025,Email,15,HR Tech
10113,11073,112,20240708,Call,24,HR Tech
10114,11073,112,20240709,Call,19,HR Tech
10115,11073,112,20240709,Email,6,HR Tech
10116,11073,112,20240711,Call,29,HR Tech
10117,11074,152,20240723,Workshop,136,CRM
10118,11074,127,20240724,Email,12,CRM
10119,11074,127,20240724,Email,10,CRM
10120,11074,127,20240725,Demo,91,CRM
10121,11074,127,20240725,Meeting,85,CRM
10122,11074,127,20240725,Call,15,CRM
10123,11074,114,20240726,Demo,118,CRM
10124,11074,127,20240726,Call,16,CRM
10125,11074,127,20240726,Email,8,CRM
10126,11074,143,20240729,Demo,109,CRM
10127,11074,127,20240729,Email,7,CRM
10128,11074,127,20240729,Call,32,CRM
10129,11075,148,20240712,Demo,98,Security
10130,11075,113,20240715,Email,12,Security
10131,11075,113,20240715,Call,19,Security
10132,11075,113,20240716,Email,14,Security
10133,11075,113,20240716,Workshop,129,Security
10134,11075,113,20240717,Call,34,Security
10135,11075,113,20240717,Meeting,31,Security
10136,11075,113,20240718,Email,5,Security
10137,11075,142,20240719,Demo,82,Security
10138,11075,113,20240722,Call,23,Security
10139,11075,113,20240812,Email,5,Security
10140,11075,113,20240813,Email,10,Security
10141,11075,113,20240814,Email,12,Security
10142,11075,113,20240819,Call,23,Security
10143,11076,101,20240701,Email,12,Security
10144,11076,101,20240702,Meeting,48,Security
10145,11076,101,20240710,Meeting,86,Security
10146,11077,109,20240730,Call,37,CRM
10147,11077,109,20240731,Email,10,CRM
10148,11077,109,20240801,Demo,109,CRM
10149,11077,109,20240802,Email,7,CRM
10150,11077,109,20240802,Email,15,CRM
10151,11077,109,20240805,Email,6,CRM
10152,11077,109,20240805,Call,45,CRM
10153,11077,109,20240806,Email,13,CRM
10154,11077,142,20240806,Demo,74,CRM
10155,11077,109,20240807,Meeting,68,CRM
10156,11077,109,20240808,Call,27,CRM
10157,11077,109,20240809,Call,21,CRM
10158,11077,109,20240812,Demo,120,CRM
10159,11077,109,20240813,Email,15,CRM
10160,11077,109,20240814,Demo,78,CRM
10161,11078,154,20240726,Meeting,85,BI Reporting
10162,11078,154,20240729,Call,45,BI Reporting
10163,11078,154,20240730,Workshop,169,BI Reporting
10164,11078,154,20240731,Email,5,BI Reporting
10165,11078,154,20240731,Email,6,BI Reporting
10166,11078,154,20240801,Call,34,BI Reporting
10167,11078,154,20240801,Meeting,44,BI Reporting
10168,11078,154,20240802,Meeting,70,BI Reporting
10169,11078,154,20240802,Call,29,BI Reporting
10170,11078,118,20240805,Demo,95,BI Reporting
10171,11078,154,20240805,Email,11,BI Reporting
10172,11078,154,20240806,Email,12,BI Reporting
10173,11078,154,20240806,Email,10,BI Reporting
10174,11078,154,20240807,Email,15,BI Reporting
10175,11078,154,20240807,Demo,85,BI Reporting
10176,11078,154,20240808,Demo,61,BI Reporting
10177,11078,154,20240809,Email,9,BI Reporting
10178,11079,151,20240731,Call,33,Security
10179,11079,151,20240801,Call,28,Security
10180,11079,151,20240802,Email,11,Security
10181,11079,151,20240802,Demo,82,Security
10182,11079,151,20240806,Email,6,Security
10183,11079,151,20240807,Email,8,Security
10184,11079,151,20240808,Email,9,Security
10185,11079,151,20240809,Email,8,Security
10186,11079,151,20240812,Call,39,Security
10187,11079,151,20240813,Email,9,Security
10188,11079,151,20240819,Email,9,Security
10189,11079,151,20240820,Email,12,Security
10190,11079,151,20240821,Demo,88,Security
10191,11080,106,20240802,Meeting,88,Security
10192,11080,106,20240805,Call,40,Security
10193,11080,106,20240806,Call,15,Security
10194,11080,106,20240808,Call,40,Security
10195,11080,106,20240808,Workshop,202,Security
10196,11080,114,20240809,Workshop,215,Security
10197,11080,106,20240812,Email,14,Security
10198,11080,106,20240812,Email,15,Security
10199,11080,106,20240813,Email,6,Security
10200,11080,106,20240814,Call,17,Security
10201,11080,106,20240816,Call,26,Security
10202,11080,106,20240826,Call,36,Security
10203,11080,142,20240827,Demo,110,Security
10204,11080,106,20240828,Call,40,Security
10205,11080,106,20240829,Meeting,41,Security
10206,11080,106,20240830,Email,14,Security
10207,11080,106,20240902,Call,42,Security
10208,11081,115,20240725,Email,12,CRM
10209,11081,115,20240725,Meeting,63,CRM
10210,11081,115,20240726,Meeting,50,CRM
10211,11081,114,20240726,Workshop,142,CRM
10212,11081,115,20240726,Meeting,31,CRM
10213,11081,115,20240729,Call,41,CRM
10214,11081,115,20240729,Demo,64,CRM
10215,11081,115,20240729,Demo,61,CRM
10216,11081,115,20240730,Email,11,CRM
10217,11081,115,20240730,Email,12,CRM
10218,11081,115,20240731,Email,12,CRM
10219,11081,143,20240731,Workshop,189,CRM
10220,11081,115,20240801,Email,10,CRM
10221,11081,118,20240802,Demo,89,CRM
10222,11082,129,20240809,Email,12,BI Reporting
10223,11082,129,20240812,Email,8,BI Reporting
10224,11082,129,20240906,Call,31,BI Reporting
10225,11082,129,20240909,Call,42,BI Reporting
10226,11082,129,20240911,Call,24,BI Reporting
10227,11083,111,20240711,Email,5,Security
10228,11083,111,20240711,Email,15,Security
10229,11083,111,20240712,Email,12,Security
10230,11084,150,20241002,Call,27,BI Reporting
10231,11084,150,20241008,Email,9,BI Reporting
10232,11084,150,20241021,Call,26,BI Reporting
10233,11084,150,20241028,Meeting,42,BI Reporting
10234,11085,147,20240723,Call,29,BI Reporting
10235,11085,147,20240723,Call,27,BI Reporting
