DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,ProductCategory,StageName,StageOrder,Status,DealValueEUR,BaseWinProbability,AdjustedWinProbability
11329,1300,128,20240801,20240802,Analytics,Qualification,2,Lost,6790,0.36,0.09
11330,1543,121,20240821,20240916,HR Tech,Negotiation,6,Lost,21237,0.24,0.36
11331,1028,150,20240813,20241031,BI Reporting,Contracting,7,Won,5282,0.3,0.47
11332,1418,141,20240813,20240906,Analytics,Demo,4,Lost,2397,0.36,0.08
11333,1741,150,20240830,20241016,Analytics,Qualification,2,Lost,29128,0.24,0.02
11334,1617,130,20240808,20240830,BI Reporting,Qualification,2,Lost,14845,0.12,0.02
11335,1246,105,20240805,20241113,HR Tech,Contracting,7,Won,14011,0.47,0.82
11336,1346,115,20240807,20240807,HR Tech,Prospecting,1,Lost,7514,0.44,0.05
11337,1262,105,20240805,20240827,CRM,Prospecting,1,Lost,14632,0.44,0.02
11338,1533,107,20240813,20240918,BI Reporting,Contracting,7,Won,46689,0.39,0.69
11339,1766,155,20240820,20241021,CRM,Contracting,7,Won,39040,0.21,0.45
11340,1022,131,20240805,20241024,Security,Prospecting,1,Lost,12787,0.49,0.07
11341,1959,125,20240814,20240830,HR Tech,Qualification,2,Lost,116186,0.17,0.02
11342,1990,122,20240822,20240903,CRM,Negotiation,6,Lost,128070,0.08,0.38
11343,1099,135,20240821,20240919,CRM,Discovery,3,Lost,7114,0.16,0.02
11344,1437,107,20240826,20240916,CRM,Negotiation,6,Lost,6381,0.58,0.53
11345,1198,155,20240809,20241021,CRM,Contracting,7,Won,11523,0.29,0.45
11346,1209,153,20240813,20240904,Security,Contracting,7,Won,9399,0.25,0.45
11347,1906,121,20240808,20240920,BI Reporting,Prospecting,1,Lost,45792,0.05,0.02
11348,1893,150,20240802,20240806,CRM,Contracting,7,Lost,110631,0.15,0.1
11349,1702,107,20240805,20240805,HR Tech,Contracting,7,Won,24763,0.34,0.45
11350,1963,115,20240821,20241001,Analytics,Prospecting,1,Lost,126200,0.23,0.02
11351,1180,155,20240816,20250703,Analytics,Qualification,2,Lost,7161,0.26,0.02
11352,1349,153,20240814,20240904,Security,Prospecting,1,Lost,3852,0.39,0.12
11353,1441,150,20240808,20240822,BI Reporting,Qualification,2,Lost,12015,0.22,0.02
11354,1447,109,20240809,20240913,BI Reporting,Prospecting,1,Lost,1891,0.36,0.09
11355,1642,125,20240917,20240917,HR Tech,Contracting,7,Won,42818,0.18,0.45
11356,1575,141,20240919,20241231,Analytics,Contracting,7,Won,16909,0.1,0.45
11357,1852,127,20240923,20241007,Security,Contracting,7,Won,59031,0.05,0.45
11358,1987,138,20240923,20241030,CRM,Demo,4,Lost,47590,0.09,0.31
11359,1312,111,20240925,20250127,BI Reporting,Contracting,7,Won,1040,0.27,0.62
11360,1541,147,20240909,20240909,HR Tech,Discovery,3,Lost,27718,0.34,0.07
11361,1306,115,20240919,20240925,Analytics,Prospecting,1,Lost,20626,0.41,0.14
11362,1684,151,20240917,20241129,BI Reporting,Contracting,7,Won,68277,0.23,0.53
11363,1542,153,20240926,20241030,Analytics,Qualification,2,Lost,41703,0.18,0.02
11364,1218,103,20240918,20241016,Analytics,Prospecting,1,Lost,17265,0.47,0.05
11365,1742,130,20240902,20241018,CRM,Discovery,3,Lost,11749,0.25,0.02
11366,1684,106,20240925,20241212,Security,Discovery,3,Lost,49591,0.29,0.02
11367,1711,135,20240927,20240930,CRM,Qualification,2,Lost,29846,0.15,0.02
11368,1049,150,20240910,20251208,BI Reporting,Contracting,7,Won,9033,0.42,0.77
11369,1595,129,20240904,20240911,CRM,Proposal,5,Lost,33962,0.24,0.46
11370,1588,113,20240926,20241014,Analytics,Prospecting,1,Lost,21033,0.36,0.02
11371,1464,135,20240927,20241104,Security,Prospecting,1,Lost,5775,0.14,0.02
11372,1170,147,20240906,20240910,HR Tech,Prospecting,1,Lost,12795,0.2,0.02
11373,1587,135,20240916,20241017,BI Reporting,Contracting,7,Lost,23786,0.05,0.22
11374,1640,141,20240916,20241017,BI Reporting,Qualification,2,Lost,22316,0.17,0.02
11375,1800,151,20240902,20241025,Security,Contracting,7,Won,74413,0.29,0.45
11376,1658,128,20240906,20240916,BI Reporting,Demo,4,Lost,44897,0.18,0.17
11377,1911,105,20240920,20250106,BI Reporting,Contracting,7,Won,177476,0.25,0.55
11378,1549,107,20240906,20241121,Security,Qualification,2,Lost,57963,0.36,0.09
11379,1653,121,20240923,20241014,BI Reporting,Demo,4,Lost,18133,0.21,0.43
11380,1339,107,20240916,20241023,BI Reporting,Qualification,2,Lost,8373,0.51,0.24
11381,1022,113,20240905,20240912,BI Reporting,Contracting,7,Won,15144,0.49,0.84
11382,1634,129,20240919,20250130,Analytics,Demo,4,Lost,26476,0.38,0.35
11383,1195,153,20240912,20240912,CRM,Qualification,2,Lost,6030,0.34,0.02
11384,1800,150,20240924,20241108,Analytics,Contracting,7,Won,34295,0.23,0.58
11385,1145,141,20240902,20241009,HR Tech,Negotiation,6,Lost,4311,0.32,0.44
11386,1574,129,20240920,20241011,CRM,Contracting,7,Won,41726,0.21,0.56
11387,1717,130,20240906,20241010,CRM,Qualification,2,Lost,28281,0.11,0.02
11388,1159,125,20240930,20241025,HR Tech,Qualification,2,Lost,13489,0.27,0.02
11389,1469,106,20240920,20241015,HR Tech,Contracting,7,Won,6000,0.47,0.82
11390,1453,131,20240930,20241031,Analytics,Prospecting,1,Lost,12074,0.44,0.05
11391,1576,113,20240926,20241002,Analytics,Demo,4,Lost,54078,0.39,0.43
11392,1226,130,20240905,20241008,Security,Qualification,2,Lost,6489,0.16,0.02
11393,1617,133,20240903,20241017,Security,Discovery,3,Lost,62610,0.24,0.02
11394,1921,111,20240910,20241016,BI Reporting,Discovery,3,Lost,49078,0.05,0.02
11395,1919,133,20240910,20241114,BI Reporting,Contracting,7,Won,298446,0.2,0.55
11396,1857,101,20240919,20241004,Security,Prospecting,1,Lost,60402,0.19,0.02
11397,1353,153,20240925,20241009,HR Tech,Contracting,7,Won,13872,0.27,0.62
11398,1146,106,20240909,20241003,BI Reporting,Prospecting,1,Lost,24988,0.34,0.02
11399,1350,122,20240927,20241011,CRM,Demo,4,Lost,11998,0.25,0.29
11400,1870,147,20240918,20240923,Analytics,Discovery,3,Lost,113245,0.1,0.02
11401,1782,129,20240910,20240918,Security,Prospecting,1,Lost,24608,0.21,0.02
11402,1677,122,20240917,20240917,Security,Demo,4,Lost,21127,0.22,0.26
11403,1564,147,20240910,20241002,HR Tech,Prospecting,1,Lost,39792,0.25,0.02
11404,1417,119,20240910,20241113,CRM,Contracting,7,Won,6549,0.41,0.76
11405,1576,101,20240926,20241002,HR Tech,Qualification,2,Lost,42915,0.21,0.02
11406,1689,106,20240902,20240905,Analytics,Qualification,2,Lost,70232,0.35,0.02
11407,1827,110,20240917,20250117,BI Reporting,Contracting,7,Won,182233,0.29,0.64
11408,1345,129,20240917,20240917,CRM,Discovery,3,Lost,7127,0.39,0.12
11409,1197,150,20240902,20241028,Security,Contracting,7,Won,9531,0.42,0.7
11410,1153,128,20240913,20241224,Analytics,Contracting,7,Won,12627,0.19,0.45
11411,1792,147,20240913,20241009,Security,Qualification,2,Lost,48359,0.21,0.02
11412,1642,112,20240924,20241002,CRM,Prospecting,1,Lost,16930,0.28,0.02
11413,1983,150,20240905,20241008,Analytics,Discovery,3,Lost,122707,0.11,0.02
11414,1230,141,20240923,20241106,CRM,Qualification,2,Lost,1053,0.2,0.02
11415,1873,133,20240930,20241105,BI Reporting,Proposal,5,Lost,213835,0.29,0.41
11416,1401,130,20240920,20241217,HR Tech,Contracting,7,Won,1512,0.26,0.54
11417,1120,103,20240919,20241129,HR Tech,Contracting,7,Won,21511,0.45,0.75
11418,1077,110,20240919,20241010,CRM,Qualification,2,Lost,11335,0.48,0.09
11419,1627,150,20240917,20240927,Security,Negotiation,6,Lost,16670,0.26,0.38
11420,1969,103,20240917,20241009,CRM,Contracting,7,Won,198354,0.26,0.45
11421,1058,127,20240925,20241017,BI Reporting,Contracting,7,Won,6310,0.21,0.56
11422,1083,112,20240919,20241001,Security,Discovery,3,Lost,13319,0.19,0.02
11423,1075,130,20240924,20241023,Security,Qualification,2,Lost,1445,0.29,0.02
11424,1418,124,20240916,20240918,Analytics,Demo,4,Lost,13314,0.36,0.48
11425,1201,127,20240905,20240916,BI Reporting,Prospecting,1,Lost,4631,0.3,0.03
11426,1422,131,20240909,20241216,Analytics,Contracting,7,Won,6648,0.53,0.7
11427,1378,138,20240920,20241230,Analytics,Demo,4,Lost,6222,0.16,0.38
11428,1277,112,20240919,20241105,CRM,Prospecting,1,Lost,11114,0.36,0.09
11429,1454,124,20240917,20241007,BI Reporting,Qualification,2,Lost,7612,0.35,0.02
11430,1167,121,20240909,20241115,CRM,Prospecting,1,Lost,6851,0.16,0.02
11431,1460,155,20240925,20240925,Analytics,Prospecting,1,Lost,14895,0.27,0.02
11432,1782,121,20240927,20241010,HR Tech,Contracting,7,Won,14260,0.11,0.45
11433,1141,130,20240909,20241010,Security,Discovery,3,Lost,1159,0.19,0.02
11434,1818,128,20240925,20241120,CRM,Discovery,3,Lost,124499,0.05,0.02
11435,1641,138,20240919,20241030,HR Tech,Prospecting,1,Lost,22598,0.07,0.02
11436,1049,154,20240918,20241016,Analytics,Demo,4,Lost,5631,0.32,0.54
11437,1955,135,20240913,20240916,BI Reporting,Qualification,2,Lost,44377,0.08,0.02
11438,1797,141,20240919,20241001,Security,Prospecting,1,Lost,10744,0.12,0.02
11439,1960,121,20240930,20241016,BI Reporting,Prospecting,1,Lost,74965,0.05,0.02
11440,1069,112,20240913,20240920,Analytics,Qualification,2,Lost,6251,0.44,0.05
11441,1465,110,20240927,20241021,Analytics,Contracting,7,Won,7922,0.55,0.85
11442,1136,154,20240905,20240909,Security,Prospecting,1,Lost,3931,0.25,0.02
11443,1953,135,20240904,20240930,Analytics,Qualification,2,Lost,53278,0.07,0.02
11444,1938,119,20240905,20240916,HR Tech,Demo,4,Lost,74249,0.23,0.2
11445,1558,124,20240904,20240905,CRM,Demo,4,Lost,45425,0.25,0.17
11446,1210,101,20240930,20241115,Analytics,Contracting,7,Won,14108,0.26,0.45
11447,1081,106,20240902,20240910,BI Reporting,Prospecting,1,Lost,10353,0.48,0.09
11448,1389,101,20240927,20241118,CRM,Qualification,2,Lost,6585,0.3,0.02
11449,1433,141,20240919,20241104,Analytics,Prospecting,1,Lost,7759,0.12,0.02
11450,1686,127,20240905,20250612,Security,Prospecting,1,Lost,14337,0.19,0.02
11451,1508,124,20240923,20241004,BI Reporting,Discovery,3,Lost,37607,0.34,0.02
11452,1125,121,20240927,20241004,Analytics,Qualification,2,Lost,2787,0.26,0.02
11453,1077,124,20240925,20241014,BI Reporting,Prospecting,1,Lost,7861,0.32,0.05
11454,1271,113,20240905,20241021,BI Reporting,Contracting,7,Won,6611,0.48,0.48
11455,1985,138,20240930,20241017,Analytics,Prospecting,1,Lost,77932,0.05,0.02
11456,1049,115,20240920,20241003,Analytics,Contracting,7,Won,17962,0.54,0.84
11457,1523,113,20240924,20250106,CRM,Prospecting,1,Lost,73573,0.3,0.03
11458,1442,106,20240926,20241107,Security,Prospecting,1,Lost,14331,0.51,0.24
11459,1243,103,20240903,20240924,HR Tech,Contracting,7,Won,11713,0.47,0.77
11460,1257,133,20240913,20241118,CRM,Contracting,7,Won,18053,0.45,0.8
11461,1548,125,20240919,20241115,CRM,Negotiation,6,Lost,24291,0.28,0.33
11462,1475,153,20240910,20241009,HR Tech,Qualification,2,Lost,13932,0.2,0.02
11463,1175,127,20240911,20241115,Analytics,Negotiation,6,Lost,1615,0.2,0.32
11464,1854,101,20240920,20241108,Analytics,Demo,4,Lost,143763,0.18,0.45
11465,1900,105,20240925,20240927,HR Tech,Qualification,2,Lost,254401,0.23,0.02
11466,1848,128,20240918,20241227,Analytics,Prospecting,1,Lost,73413,0.11,0.02
11467,1199,131,20240905,20241115,Security,Discovery,3,Lost,22020,0.41,0.02
11468,1998,154,20240910,20240913,HR Tech,Proposal,5,Lost,51247,0.08,0.3
11469,1560,129,20240923,20241003,Security,Discovery,3,Lost,47198,0.28,0.02
11470,1749,147,20240905,20241029,BI Reporting,Prospecting,1,Lost,43700,0.11,0.02
11471,1777,111,20240917,20241023,HR Tech,Prospecting,1,Lost,17590,0.21,0.02
11472,1843,151,20240920,20241114,BI Reporting,Qualification,2,Lost,163708,0.31,0.04
11473,1118,153,20240919,20241015,BI Reporting,Prospecting,1,Lost,5903,0.3,0.02
11474,1698,128,20240930,20241107,Security,Contracting,7,Won,41766,0.19,0.54
11475,1347,101,20240918,20240927,Analytics,Qualification,2,Lost,12378,0.31,0.02
11476,1461,141,20240902,20241218,CRM,Contracting,7,Won,5037,0.2,0.55
11477,1720,147,20240917,20241029,BI Reporting,Qualification,2,Lost,43094,0.11,0.02
11478,1698,121,20240911,20241202,CRM,Qualification,2,Lost,24862,0.09,0.02
11479,1717,125,20240924,20241011,CRM,Negotiation,6,Lost,41388,0.21,0.16
11480,1961,151,20240913,20240919,HR Tech,Contracting,7,Won,161852,0.4,0.75
11481,1415,153,20240912,20240918,BI Reporting,Discovery,3,Lost,5400,0.36,0.09
11482,1812,151,20240912,20240926,CRM,Discovery,3,Lost,195705,0.25,0.02
11483,1003,141,20240913,20241011,HR Tech,Demo,4,Lost,5428,0.25,0.29
11484,1087,107,20240919,20241105,Analytics,Prospecting,1,Lost,10912,0.58,0.19
11485,1645,111,20240911,20240916,Security,Prospecting,1,Lost,20744,0.17,0.02
11486,1164,133,20240902,20250103,CRM,Contracting,7,Won,17889,0.51,0.56
11487,1895,133,20240919,20240923,Security,Qualification,2,Lost,103888,0.33,0.02
11488,1344,141,20240903,20240909,BI Reporting,Prospecting,1,Lost,4664,0.2,0.02
11489,1108,154,20240902,20240909,Security,Contracting,7,Won,4317,0.22,0.57
11490,1154,129,20240902,20241122,CRM,Prospecting,1,Lost,11566,0.2,0.02
11491,1789,131,20240906,20240920,Analytics,Qualification,2,Lost,24767,0.41,0.14
11492,1143,129,20240917,20241105,Security,Contracting,7,Won,12303,0.33,0.5
11493,1993,121,20240924,20241129,HR Tech,Negotiation,6,Lost,78939,0.05,0.22
11494,1041,155,20240927,20241007,BI Reporting,Prospecting,1,Lost,12676,0.26,0.02
11495,1792,128,20240916,20241003,Security,Prospecting,1,Lost,30415,0.27,0.02
11496,1639,122,20240916,20241108,BI Reporting,Contracting,7,Won,33927,0.27,0.45
11497,1560,147,20240909,20250120,CRM,Prospecting,1,Lost,25376,0.38,0.11
11498,1914,107,20240926,20241018,CRM,Contracting,7,Won,186738,0.27,0.57
11499,1035,147,20240919,20241007,BI Reporting,Qualification,2,Lost,14334,0.22,0.02
11500,1236,138,20240911,20240923,BI Reporting,Discovery,3,Lost,4548,0.15,0.02
11501,1613,138,20240925,20241107,Security,Contracting,7,Won,26625,0.11,0.46
11502,1664,113,20240918,20241003,Analytics,Contracting,7,Won,39538,0.41,0.76
11503,1621,153,20240910,20240911,Security,Proposal,5,Lost,48567,0.21,0.38
11504,1645,128,20240927,20241025,CRM,Prospecting,1,Lost,20505,0.31,0.02
11505,1356,113,20240930,20250218,HR Tech,Proposal,5,Lost,22881,0.38,0.42
11506,1469,127,20240918,20240924,CRM,Qualification,2,Lost,6695,0.15,0.02
11507,1452,131,20240903,20241001,CRM,Contracting,7,Won,16696,0.44,0.61
11508,1184,154,20240926,20241018,Analytics,Prospecting,1,Lost,5456,0.22,0.02
11509,1459,121,20240919,20241023,HR Tech,Contracting,7,Won,4912,0.21,0.45
11510,1553,110,20240906,20241108,Analytics,Contracting,7,Won,21718,0.43,0.78
11511,1631,154,20240930,20241031,HR Tech,Prospecting,1,Lost,19007,0.21,0.02
11512,1799,121,20240918,20241025,CRM,Discovery,3,Lost,12080,0.14,0.02
11513,1643,138,20240909,20240924,HR Tech,Demo,4,Lost,26216,0.09,0.36
11514,1545,130,20240918,20240926,HR Tech,Contracting,7,Won,22598,0.14,0.49
11515,1154,128,20240916,20241211,BI Reporting,Demo,4,Lost,12414,0.2,0.07
11516,1447,154,20240924,20241205,BI Reporting,Demo,4,Lost,5073,0.32,0.44
11517,1866,135,20240909,20240912,Analytics,Contracting,7,Won,48486,0.05,0.45
11518,1529,115,20240919,20241014,BI Reporting,Prospecting,1,Lost,32855,0.47,0.2
11519,1768,125,20240911,20240913,CRM,Prospecting,1,Lost,49874,0.25,0.02
11520,1698,115,20240905,20240906,BI Reporting,Qualification,2,Lost,20042,0.41,0.14
11521,1659,121,20240906,20240920,Analytics,Qualification,2,Lost,17781,0.15,0.02
11522,1054,119,20240924,20241024,Security,Contracting,7,Won,3489,0.36,0.71
11523,1917,133,20240905,20241106,Security,Contracting,7,Won,298067,0.2,0.5
11524,1391,121,20240930,20241004,BI Reporting,Prospecting,1,Lost,3718,0.22,0.02
11525,1468,133,20240926,20241108,BI Reporting,Discovery,3,Lost,6255,0.48,0.02
11526,1690,101,20240918,20241031,CRM,Contracting,7,Won,26004,0.28,0.63
11527,1922,112,20240930,20241022,BI Reporting,Qualification,2,Lost,83056,0.12,0.02
11528,1765,141,20240912,20240923,Security,Qualification,2,Lost,22272,0.17,0.02
11529,1258,112,20241024,20250102,Analytics,Prospecting,1,Lost,11578,0.29,0.02
11530,1472,121,20241008,20241022,BI Reporting,Qualification,2,Lost,4228,0.23,0.02
11531,1144,110,20241015,20241023,Security,Prospecting,1,Lost,14639,0.44,0.17
11532,1654,109,20241009,20241025,Analytics,Qualification,2,Lost,14361,0.21,0.02
11533,1546,133,20241003,20241107,BI Reporting,Contracting,7,Won,75492,0.31,0.54
11534,1809,112,20241003,20241220,HR Tech,Contracting,7,Won,89123,0.21,0.49
11535,1964,151,20241001,20241115,Analytics,Prospecting,1,Lost,243178,0.23,0.02
11536,1924,155,20241018,20241230,BI Reporting,Qualification,2,Lost,73513,0.28,0.02
11537,1415,115,20241001,20241024,Analytics,Demo,4,Lost,13543,0.44,0.31
11538,1701,105,20241029,20241031,Security,Prospecting,1,Lost,32229,0.47,0.08
11539,1780,128,20241025,20241030,Security,Negotiation,6,Lost,46673,0.28,0.55
11540,1936,109,20241007,20241024,Security,Contracting,7,Won,65498,0.05,0.45
11541,1992,109,20241001,20241128,BI Reporting,Proposal,5,Lost,51262,0.05,0.02
11542,1969,121,20241028,20241219,BI Reporting,Contracting,7,Won,54526,0.05,0.45
11543,1712,151,20241031,20241202,Analytics,Discovery,3,Lost,42500,0.3,0.03
11544,1623,127,20241024,20241220,Security,Qualification,2,Lost,13349,0.25,0.02
11545,1882,111,20241003,20250108,BI Reporting,Contracting,7,Won,46960,0.08,0.45
11546,1728,128,20241025,20250113,HR Tech,Proposal,5,Lost,39197,0.21,0.25
11547,1027,119,20241017,20241025,HR Tech,Qualification,2,Lost,11502,0.29,0.02
11548,1980,112,20241001,20241007,HR Tech,Discovery,3,Lost,133227,0.05,0.02
11549,1017,115,20241007,20241202,BI Reporting,Contracting,7,Won,15500,0.44,0.79
11550,1500,141,20241021,20241030,Security,Contracting,7,Won,7757,0.19,0.54
11551,1230,112,20241029,20241115,CRM,Qualification,2,Lost,6181,0.3,0.03
11552,1644,113,20241029,20241113,BI Reporting,Contracting,7,Won,27862,0.43,0.73
11553,1692,153,20241016,20241219,BI Reporting,Contracting,7,Won,19883,0.38,0.73
11554,1853,154,20241008,20241211,CRM,Qualification,2,Lost,71537,0.05,0.02
11555,1496,130,20241010,20241209,Analytics,Contracting,7,Won,1384,0.26,0.61
11556,1535,110,20241029,20250304,Security,Contracting,7,Won,58140,0.29,0.64
11557,1276,111,20241010,20241118,CRM,Proposal,5,Lost,1704,0.27,0.24
11558,1373,150,20241014,20241022,Analytics,Prospecting,1,Lost,9463,0.26,0.02
11559,1091,113,20241009,20241016,Security,Proposal,5,Lost,14622,0.45,0.55
11560,1111,124,20241024,20241127,Security,Contracting,7,Won,8370,0.35,0.7
11561,1110,110,20241010,20241217,Analytics,Qualification,2,Lost,10685,0.49,0.02
11562,1635,119,20241017,20241024,Analytics,Discovery,3,Lost,42491,0.14,0.02
11563,1746,125,20241011,20241011,BI Reporting,Contracting,7,Won,21381,0.31,0.45
11564,1818,111,20241030,20241217,HR Tech,Contracting,7,Won,69316,0.05,0.45
11565,1325,151,20241002,20241010,CRM,Prospecting,1,Lost,5526,0.51,0.24
11566,1636,155,20241011,20241107,Security,Qualification,2,Lost,24809,0.31,0.02
11567,1886,135,20241003,20241029,CRM,Prospecting,1,Lost,58578,0.11,0.02
11568,1789,155,20241007,20241129,CRM,Demo,4,Lost,17306,0.29,0.51
11569,1363,141,20241029,20241122,Analytics,Contracting,7,Won,4740,0.32,0.67
11570,1631,121,20241001,20241008,BI Reporting,Prospecting,1,Lost,13998,0.25,0.02
11571,1606,135,20241029,20241113,BI Reporting,Prospecting,1,Lost,25495,0.08,0.02
11572,1062,128,20241025,20241203,BI Reporting,Prospecting,1,Lost,5156,0.32,0.02
11573,1490,141,20241004,20241119,CRM,Proposal,5,Lost,3225,0.31,0.48
11574,1133,119,20241004,20241121,Analytics,Prospecting,1,Lost,11425,0.29,0.02
11575,1572,127,20241021,20241129,Security,Contracting,7,Won,23179,0.17,0.52
11576,1912,109,20241028,20241217,Analytics,Discovery,3,Lost,61685,0.07,0.02
11577,1829,128,20241004,20250106,HR Tech,Qualification,2,Lost,114536,0.22,0.02
11578,1979,103,20241004,20241031,Security,Qualification,2,Lost,252978,0.23,0.02
11579,1426,127,20241007,20241126,HR Tech,Prospecting,1,Lost,5414,0.22,0.02
11580,1287,124,20241014,20241015,Security,Discovery,3,Lost,5745,0.46,0.19
11581,1505,107,20241011,20241014,Security,Contracting,7,Won,53437,0.39,0.56
11582,1759,115,20241008,20241022,Security,Qualification,2,Lost,55477,0.29,0.02
11583,1348,131,20241003,20241015,BI Reporting,Qualification,2,Lost,18826,0.38,0.11
11584,1373,155,20241003,20250109,Security,Contracting,7,Won,14676,0.2,0.55
11585,1629,150,20241022,20241220,Security,Discovery,3,Lost,26650,0.31,0.04
11586,1132,127,20241016,20241217,Security,Qualification,2,Lost,6033,0.21,0.02
11587,1122,154,20241009,20241129,CRM,Prospecting,1,Lost,7655,0.17,0.02
11588,1439,135,20241017,20241108,Security,Contracting,7,Won,1208,0.26,0.45
11589,1955,107,20241004,20241205,CRM,Qualification,2,Lost,110329,0.3,0.02
11590,1160,103,20241022,20241220,Security,Prospecting,1,Lost,17206,0.37,0.02
11591,1236,131,20241001,20241011,BI Reporting,Prospecting,1,Lost,12605,0.37,0.1
11592,1982,105,20241018,20241128,Analytics,Demo,4,Lost,134374,0.3,0.52
11593,1899,131,20241003,20241029,CRM,Discovery,3,Lost,185453,0.36,0.09
11594,1325,151,20241022,20241230,CRM,Contracting,7,Won,11827,0.47,0.64
11595,1332,101,20241029,20241217,Security,Discovery,3,Lost,10872,0.35,0.08
11596,1535,103,20241003,20241010,Analytics,Prospecting,1,Lost,61511,0.23,0.02
11597,1436,131,20241009,20241224,BI Reporting,Contracting,7,Won,10968,0.48,0.65
11598,1103,133,20241030,20241202,Security,Contracting,7,Won,14937,0.44,0.51
